result_id,cdm_name,result_type,package_name,package_version,group_name,group_level,strata_name,strata_level,variable_name,variable_level,estimate_name,estimate_type,estimate_value,additional_name,additional_level
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,complete_booster_covid_diagnostic_test,trimester &&& exposed,T3 &&& 1,Prior observation,NA,q25,integer,1352,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,complete_booster_covid_test,trimester &&& exposed,T3 &&& 1,Prior observation,NA,q25,integer,1366,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,none_first_covid_diagnostic_test,trimester &&& exposed,T1 &&& 0,Prior observation,NA,median,integer,3160,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,none_first_covid_test,trimester &&& exposed,T1 &&& 0,Prior observation,NA,median,integer,3286,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,complete_booster_covid_diagnostic_test,trimester &&& exposed,T1 &&& 0,Prior observation,NA,median,integer,2936,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,complete_booster_covid_test,trimester &&& exposed,T1 &&& 0,Prior observation,NA,median,integer,3042,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,none_first_covid_diagnostic_test,trimester &&& exposed,T1 &&& 1,Prior observation,NA,median,integer,3699,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,none_first_covid_test,trimester &&& exposed,T1 &&& 1,Prior observation,NA,median,integer,3715,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,complete_booster_covid_diagnostic_test,trimester &&& exposed,T1 &&& 1,Prior observation,NA,median,integer,2869,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,complete_booster_covid_test,trimester &&& exposed,T1 &&& 1,Prior observation,NA,median,integer,2870,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,none_first_covid_diagnostic_test,trimester &&& exposed,T2 &&& 0,Prior observation,NA,median,integer,3037,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,none_first_covid_test,trimester &&& exposed,T2 &&& 0,Prior observation,NA,median,integer,2986,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,complete_booster_covid_diagnostic_test,trimester &&& exposed,T2 &&& 0,Prior observation,NA,median,integer,3584,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,complete_booster_covid_test,trimester &&& exposed,T2 &&& 0,Prior observation,NA,median,integer,3494,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,none_first_covid_diagnostic_test,trimester &&& exposed,T2 &&& 1,Prior observation,NA,median,integer,2829,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,none_first_covid_test,trimester &&& exposed,T2 &&& 1,Prior observation,NA,median,integer,2852,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,complete_booster_covid_diagnostic_test,trimester &&& exposed,T2 &&& 1,Prior observation,NA,median,integer,3659,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,complete_booster_covid_test,trimester &&& exposed,T2 &&& 1,Prior observation,NA,median,integer,3718,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,none_first_covid_diagnostic_test,trimester &&& exposed,T3 &&& 0,Prior observation,NA,median,integer,3496,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,none_first_covid_test,trimester &&& exposed,T3 &&& 0,Prior observation,NA,median,integer,3373,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,complete_booster_covid_diagnostic_test,trimester &&& exposed,T3 &&& 0,Prior observation,NA,median,integer,3100,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,complete_booster_covid_test,trimester &&& exposed,T3 &&& 0,Prior observation,NA,median,integer,3048,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,none_first_covid_diagnostic_test,trimester &&& exposed,T3 &&& 1,Prior observation,NA,median,integer,2959,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,none_first_covid_test,trimester &&& exposed,T3 &&& 1,Prior observation,NA,median,integer,2960,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,complete_booster_covid_diagnostic_test,trimester &&& exposed,T3 &&& 1,Prior observation,NA,median,integer,2908,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,complete_booster_covid_test,trimester &&& exposed,T3 &&& 1,Prior observation,NA,median,integer,2907,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,none_first_covid_diagnostic_test,trimester &&& exposed,T1 &&& 0,Prior observation,NA,q75,integer,6498,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,none_first_covid_test,trimester &&& exposed,T1 &&& 0,Prior observation,NA,q75,integer,6542,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,complete_booster_covid_diagnostic_test,trimester &&& exposed,T1 &&& 0,Prior observation,NA,q75,integer,6614,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,complete_booster_covid_test,trimester &&& exposed,T1 &&& 0,Prior observation,NA,q75,integer,6657,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,none_first_covid_diagnostic_test,trimester &&& exposed,T1 &&& 1,Prior observation,NA,q75,integer,6561,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,none_first_covid_test,trimester &&& exposed,T1 &&& 1,Prior observation,NA,q75,integer,6555,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,complete_booster_covid_diagnostic_test,trimester &&& exposed,T1 &&& 1,Prior observation,NA,q75,integer,6662,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,complete_booster_covid_test,trimester &&& exposed,T1 &&& 1,Prior observation,NA,q75,integer,6660,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,none_first_covid_diagnostic_test,trimester &&& exposed,T2 &&& 0,Prior observation,NA,q75,integer,6546,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,none_first_covid_test,trimester &&& exposed,T2 &&& 0,Prior observation,NA,q75,integer,6533,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,complete_booster_covid_diagnostic_test,trimester &&& exposed,T2 &&& 0,Prior observation,NA,q75,integer,6699,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,complete_booster_covid_test,trimester &&& exposed,T2 &&& 0,Prior observation,NA,q75,integer,6713,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,none_first_covid_diagnostic_test,trimester &&& exposed,T2 &&& 1,Prior observation,NA,q75,integer,6604,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,none_first_covid_test,trimester &&& exposed,T2 &&& 1,Prior observation,NA,q75,integer,6609,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,complete_booster_covid_diagnostic_test,trimester &&& exposed,T2 &&& 1,Prior observation,NA,q75,integer,6817,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,complete_booster_covid_test,trimester &&& exposed,T2 &&& 1,Prior observation,NA,q75,integer,6835,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,none_first_covid_diagnostic_test,trimester &&& exposed,T3 &&& 0,Prior observation,NA,q75,integer,6671,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,none_first_covid_test,trimester &&& exposed,T3 &&& 0,Prior observation,NA,q75,integer,6568,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,complete_booster_covid_diagnostic_test,trimester &&& exposed,T3 &&& 0,Prior observation,NA,q75,integer,6651,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,complete_booster_covid_test,trimester &&& exposed,T3 &&& 0,Prior observation,NA,q75,integer,6660,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,none_first_covid_diagnostic_test,trimester &&& exposed,T3 &&& 1,Prior observation,NA,q75,integer,6530,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,none_first_covid_test,trimester &&& exposed,T3 &&& 1,Prior observation,NA,q75,integer,6532,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,complete_booster_covid_diagnostic_test,trimester &&& exposed,T3 &&& 1,Prior observation,NA,q75,integer,6648,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,complete_booster_covid_test,trimester &&& exposed,T3 &&& 1,Prior observation,NA,q75,integer,6671,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,none_first_covid_diagnostic_test,trimester &&& exposed,T1 &&& 0,Prior observation,NA,q95,integer,8150,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,none_first_covid_test,trimester &&& exposed,T1 &&& 0,Prior observation,NA,q95,integer,8066,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,complete_booster_covid_diagnostic_test,trimester &&& exposed,T1 &&& 0,Prior observation,NA,q95,integer,7887,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,complete_booster_covid_test,trimester &&& exposed,T1 &&& 0,Prior observation,NA,q95,integer,7994,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,none_first_covid_diagnostic_test,trimester &&& exposed,T1 &&& 1,Prior observation,NA,q95,integer,8296,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,none_first_covid_test,trimester &&& exposed,T1 &&& 1,Prior observation,NA,q95,integer,8294,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,complete_booster_covid_diagnostic_test,trimester &&& exposed,T1 &&& 1,Prior observation,NA,q95,integer,8269,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,complete_booster_covid_test,trimester &&& exposed,T1 &&& 1,Prior observation,NA,q95,integer,8266,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,none_first_covid_diagnostic_test,trimester &&& exposed,T2 &&& 0,Prior observation,NA,q95,integer,8037,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,none_first_covid_test,trimester &&& exposed,T2 &&& 0,Prior observation,NA,q95,integer,8212,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,complete_booster_covid_diagnostic_test,trimester &&& exposed,T2 &&& 0,Prior observation,NA,q95,integer,8489,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,complete_booster_covid_test,trimester &&& exposed,T2 &&& 0,Prior observation,NA,q95,integer,8490,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,none_first_covid_diagnostic_test,trimester &&& exposed,T2 &&& 1,Prior observation,NA,q95,integer,8344,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,none_first_covid_test,trimester &&& exposed,T2 &&& 1,Prior observation,NA,q95,integer,8344,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,complete_booster_covid_diagnostic_test,trimester &&& exposed,T2 &&& 1,Prior observation,NA,q95,integer,8633,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,complete_booster_covid_test,trimester &&& exposed,T2 &&& 1,Prior observation,NA,q95,integer,8726,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,none_first_covid_diagnostic_test,trimester &&& exposed,T3 &&& 0,Prior observation,NA,q95,integer,8332,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,none_first_covid_test,trimester &&& exposed,T3 &&& 0,Prior observation,NA,q95,integer,8007,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,complete_booster_covid_diagnostic_test,trimester &&& exposed,T3 &&& 0,Prior observation,NA,q95,integer,8167,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,complete_booster_covid_test,trimester &&& exposed,T3 &&& 0,Prior observation,NA,q95,integer,8150,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,none_first_covid_diagnostic_test,trimester &&& exposed,T3 &&& 1,Prior observation,NA,q95,integer,8227,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,none_first_covid_test,trimester &&& exposed,T3 &&& 1,Prior observation,NA,q95,integer,8227,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,complete_booster_covid_diagnostic_test,trimester &&& exposed,T3 &&& 1,Prior observation,NA,q95,integer,8472,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,complete_booster_covid_test,trimester &&& exposed,T3 &&& 1,Prior observation,NA,q95,integer,8479,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,none_first_covid_diagnostic_test,trimester &&& exposed,T1 &&& 0,Prior observation,NA,max,integer,11793,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,none_first_covid_test,trimester &&& exposed,T1 &&& 0,Prior observation,NA,max,integer,11510,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,complete_booster_covid_diagnostic_test,trimester &&& exposed,T1 &&& 0,Prior observation,NA,max,integer,11677,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,complete_booster_covid_test,trimester &&& exposed,T1 &&& 0,Prior observation,NA,max,integer,11701,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,none_first_covid_diagnostic_test,trimester &&& exposed,T1 &&& 1,Prior observation,NA,max,integer,11705,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,none_first_covid_test,trimester &&& exposed,T1 &&& 1,Prior observation,NA,max,integer,11705,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,complete_booster_covid_diagnostic_test,trimester &&& exposed,T1 &&& 1,Prior observation,NA,max,integer,11708,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,complete_booster_covid_test,trimester &&& exposed,T1 &&& 1,Prior observation,NA,max,integer,11708,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,none_first_covid_diagnostic_test,trimester &&& exposed,T2 &&& 0,Prior observation,NA,max,integer,11562,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,none_first_covid_test,trimester &&& exposed,T2 &&& 0,Prior observation,NA,max,integer,11585,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,complete_booster_covid_diagnostic_test,trimester &&& exposed,T2 &&& 0,Prior observation,NA,max,integer,12136,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,complete_booster_covid_test,trimester &&& exposed,T2 &&& 0,Prior observation,NA,max,integer,12137,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,none_first_covid_diagnostic_test,trimester &&& exposed,T2 &&& 1,Prior observation,NA,max,integer,11566,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,none_first_covid_test,trimester &&& exposed,T2 &&& 1,Prior observation,NA,max,integer,11566,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,complete_booster_covid_diagnostic_test,trimester &&& exposed,T2 &&& 1,Prior observation,NA,max,integer,11801,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,complete_booster_covid_test,trimester &&& exposed,T2 &&& 1,Prior observation,NA,max,integer,11801,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,none_first_covid_diagnostic_test,trimester &&& exposed,T3 &&& 0,Prior observation,NA,max,integer,11612,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,none_first_covid_test,trimester &&& exposed,T3 &&& 0,Prior observation,NA,max,integer,11625,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,complete_booster_covid_diagnostic_test,trimester &&& exposed,T3 &&& 0,Prior observation,NA,max,integer,11513,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,complete_booster_covid_test,trimester &&& exposed,T3 &&& 0,Prior observation,NA,max,integer,11866,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,none_first_covid_diagnostic_test,trimester &&& exposed,T3 &&& 1,Prior observation,NA,max,integer,11626,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,none_first_covid_test,trimester &&& exposed,T3 &&& 1,Prior observation,NA,max,integer,11626,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,complete_booster_covid_diagnostic_test,trimester &&& exposed,T3 &&& 1,Prior observation,NA,max,integer,12146,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,complete_booster_covid_test,trimester &&& exposed,T3 &&& 1,Prior observation,NA,max,integer,12146,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,none_first_covid_diagnostic_test,trimester &&& exposed,T1 &&& 0,Prior observation,NA,mean,numeric,3902.88067675868,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,none_first_covid_test,trimester &&& exposed,T1 &&& 0,Prior observation,NA,mean,numeric,4008.86856127886,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,complete_booster_covid_diagnostic_test,trimester &&& exposed,T1 &&& 0,Prior observation,NA,mean,numeric,3786.4686774942,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,complete_booster_covid_test,trimester &&& exposed,T1 &&& 0,Prior observation,NA,mean,numeric,3878.58153846154,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,none_first_covid_diagnostic_test,trimester &&& exposed,T1 &&& 1,Prior observation,NA,mean,numeric,4122.36509349955,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,none_first_covid_test,trimester &&& exposed,T1 &&& 1,Prior observation,NA,mean,numeric,4120.57815275311,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,complete_booster_covid_diagnostic_test,trimester &&& exposed,T1 &&& 1,Prior observation,NA,mean,numeric,3854.41144624903,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,complete_booster_covid_test,trimester &&& exposed,T1 &&& 1,Prior observation,NA,mean,numeric,3855.64538461538,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,none_first_covid_diagnostic_test,trimester &&& exposed,T2 &&& 0,Prior observation,NA,mean,numeric,3913.58290946083,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,none_first_covid_test,trimester &&& exposed,T2 &&& 0,Prior observation,NA,mean,numeric,3889.45020325203,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,complete_booster_covid_diagnostic_test,trimester &&& exposed,T2 &&& 0,Prior observation,NA,mean,numeric,4205.72237196765,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,complete_booster_covid_test,trimester &&& exposed,T2 &&& 0,Prior observation,NA,mean,numeric,4177.1859430605,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,none_first_covid_diagnostic_test,trimester &&& exposed,T2 &&& 1,Prior observation,NA,mean,numeric,3886.45879959308,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,none_first_covid_test,trimester &&& exposed,T2 &&& 1,Prior observation,NA,mean,numeric,3894.77540650406,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,complete_booster_covid_diagnostic_test,trimester &&& exposed,T2 &&& 1,Prior observation,NA,mean,numeric,4245.29919137466,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,complete_booster_covid_test,trimester &&& exposed,T2 &&& 1,Prior observation,NA,mean,numeric,4261.7793594306,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,none_first_covid_diagnostic_test,trimester &&& exposed,T3 &&& 0,Prior observation,NA,mean,numeric,4155.09418282548,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,none_first_covid_test,trimester &&& exposed,T3 &&& 0,Prior observation,NA,mean,numeric,4018.46445060018,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,complete_booster_covid_diagnostic_test,trimester &&& exposed,T3 &&& 0,Prior observation,NA,mean,numeric,4047.74338624339,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,complete_booster_covid_test,trimester &&& exposed,T3 &&& 0,Prior observation,NA,mean,numeric,3991.89771197847,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,none_first_covid_diagnostic_test,trimester &&& exposed,T3 &&& 1,Prior observation,NA,mean,numeric,3893.33056325023,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,none_first_covid_test,trimester &&& exposed,T3 &&& 1,Prior observation,NA,mean,numeric,3897.82640812558,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,complete_booster_covid_diagnostic_test,trimester &&& exposed,T3 &&& 1,Prior observation,NA,mean,numeric,3948.70502645503,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,complete_booster_covid_test,trimester &&& exposed,T3 &&& 1,Prior observation,NA,mean,numeric,3965.90444145357,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,none_first_covid_diagnostic_test,trimester &&& exposed,T1 &&& 0,Prior observation,NA,sd,numeric,2739.01275981059,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,none_first_covid_test,trimester &&& exposed,T1 &&& 0,Prior observation,NA,sd,numeric,2734.53358794464,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,complete_booster_covid_diagnostic_test,trimester &&& exposed,T1 &&& 0,Prior observation,NA,sd,numeric,2721.82956531965,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,complete_booster_covid_test,trimester &&& exposed,T1 &&& 0,Prior observation,NA,sd,numeric,2726.58135657809,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,none_first_covid_diagnostic_test,trimester &&& exposed,T1 &&& 1,Prior observation,NA,sd,numeric,2792.86203587582,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,none_first_covid_test,trimester &&& exposed,T1 &&& 1,Prior observation,NA,sd,numeric,2790.74984947257,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,complete_booster_covid_diagnostic_test,trimester &&& exposed,T1 &&& 1,Prior observation,NA,sd,numeric,2840.91308457516,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,complete_booster_covid_test,trimester &&& exposed,T1 &&& 1,Prior observation,NA,sd,numeric,2841.39948597399,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,none_first_covid_diagnostic_test,trimester &&& exposed,T2 &&& 0,Prior observation,NA,sd,numeric,2690.482523027,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,none_first_covid_test,trimester &&& exposed,T2 &&& 0,Prior observation,NA,sd,numeric,2735.26182416872,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,complete_booster_covid_diagnostic_test,trimester &&& exposed,T2 &&& 0,Prior observation,NA,sd,numeric,2847.36832289022,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,complete_booster_covid_test,trimester &&& exposed,T2 &&& 0,Prior observation,NA,sd,numeric,2857.80720260247,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,none_first_covid_diagnostic_test,trimester &&& exposed,T2 &&& 1,Prior observation,NA,sd,numeric,2824.85647745317,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,none_first_covid_test,trimester &&& exposed,T2 &&& 1,Prior observation,NA,sd,numeric,2824.11162156038,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,complete_booster_covid_diagnostic_test,trimester &&& exposed,T2 &&& 1,Prior observation,NA,sd,numeric,2899.73739994528,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,complete_booster_covid_test,trimester &&& exposed,T2 &&& 1,Prior observation,NA,sd,numeric,2915.24964439059,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,none_first_covid_diagnostic_test,trimester &&& exposed,T3 &&& 0,Prior observation,NA,sd,numeric,2750.19096234859,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,none_first_covid_test,trimester &&& exposed,T3 &&& 0,Prior observation,NA,sd,numeric,2616.34975739725,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,complete_booster_covid_diagnostic_test,trimester &&& exposed,T3 &&& 0,Prior observation,NA,sd,numeric,2731.14906711029,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,complete_booster_covid_test,trimester &&& exposed,T3 &&& 0,Prior observation,NA,sd,numeric,2722.14605619319,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,none_first_covid_diagnostic_test,trimester &&& exposed,T3 &&& 1,Prior observation,NA,sd,numeric,2695.45806786485,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,none_first_covid_test,trimester &&& exposed,T3 &&& 1,Prior observation,NA,sd,numeric,2696.30923472188,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,complete_booster_covid_diagnostic_test,trimester &&& exposed,T3 &&& 1,Prior observation,NA,sd,numeric,2836.66637600713,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,complete_booster_covid_test,trimester &&& exposed,T3 &&& 1,Prior observation,NA,sd,numeric,2853.93564693391,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,none_first_covid_diagnostic_test,trimester &&& exposed,T1 &&& 0,Future observation,NA,min,integer,28,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,none_first_covid_test,trimester &&& exposed,T1 &&& 0,Future observation,NA,min,integer,77,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,complete_booster_covid_diagnostic_test,trimester &&& exposed,T1 &&& 0,Future observation,NA,min,integer,80,overall,overall
1,CPRD,summarised_demographics,PatientProfiles,0.8.0,cohort_name,complete_booster_covid_test,trimester &&& exposed,T1 &&& 0,Future observation,NA,min,integer,75,overall,overall
