analysis_id,prevalence_start_date,prevalence_end_date,n_cases,n_population,prevalence,prevalence_95CI_lower,prevalence_95CI_upper,population_obscured,cases_obscured,result_obscured,outcome_cohort_id,outcome_cohort_name,analysis_type,analysis_interval,analysis_complete_database_intervals,analysis_time_point,analysis_full_contribution,analysis_min_cell_count,denominator_cohort_id,denominator_cohort_name,denominator_age_group,denominator_sex,denominator_days_prior_observation,denominator_start_date,denominator_end_date,denominator_target_cohort_definition_id,denominator_target_cohort_name,cdm_name
40,2007-01-01,2007-12-31,0,13153,0,0,2.9197424265675165e-4,FALSE,FALSE,FALSE,5,covid_test,period,years,TRUE,start,FALSE,5,4,denominator_cohort_4,18 to 64,Male,180,1987-09-09,2023-06-23,NA,NA,CPRD GOLD
40,2008-01-01,2008-12-31,0,13180,0,0,2.913762906428143e-4,FALSE,FALSE,FALSE,5,covid_test,period,years,TRUE,start,FALSE,5,4,denominator_cohort_4,18 to 64,Male,180,1987-09-09,2023-06-23,NA,NA,CPRD GOLD
40,2009-01-01,2009-12-31,0,13278,0,2.710505431213761e-20,2.892263721566219e-4,FALSE,FALSE,FALSE,5,covid_test,period,years,TRUE,start,FALSE,5,4,denominator_cohort_4,18 to 64,Male,180,1987-09-09,2023-06-23,NA,NA,CPRD GOLD
40,2010-01-01,2010-12-31,0,13269,0,0,2.894224897217631e-4,FALSE,FALSE,FALSE,5,covid_test,period,years,TRUE,start,FALSE,5,4,denominator_cohort_4,18 to 64,Male,180,1987-09-09,2023-06-23,NA,NA,CPRD GOLD
40,2011-01-01,2011-12-31,0,13025,0,-2.710505431213761e-20,2.948427020802687e-4,FALSE,FALSE,FALSE,5,covid_test,period,years,TRUE,start,FALSE,5,4,denominator_cohort_4,18 to 64,Male,180,1987-09-09,2023-06-23,NA,NA,CPRD GOLD
40,2012-01-01,2012-12-31,0,12704,0,0,3.022904269888976e-4,FALSE,FALSE,FALSE,5,covid_test,period,years,TRUE,start,FALSE,5,4,denominator_cohort_4,18 to 64,Male,180,1987-09-09,2023-06-23,NA,NA,CPRD GOLD
40,2013-01-01,2013-12-31,0,12391,0,0,3.099239980968356e-4,FALSE,FALSE,FALSE,5,covid_test,period,years,TRUE,start,FALSE,5,4,denominator_cohort_4,18 to 64,Male,180,1987-09-09,2023-06-23,NA,NA,CPRD GOLD
40,2014-01-01,2014-12-31,0,11682,0,0,3.2872761745321455e-4,FALSE,FALSE,FALSE,5,covid_test,period,years,TRUE,start,FALSE,5,4,denominator_cohort_4,18 to 64,Male,180,1987-09-09,2023-06-23,NA,NA,CPRD GOLD
40,2015-01-01,2015-12-31,0,10538,0,0,3.644011186944813e-4,FALSE,FALSE,FALSE,5,covid_test,period,years,TRUE,start,FALSE,5,4,denominator_cohort_4,18 to 64,Male,180,1987-09-09,2023-06-23,NA,NA,CPRD GOLD
40,2016-01-01,2016-12-31,0,9065,0,2.710505431213761e-20,4.235887062462402e-4,FALSE,FALSE,FALSE,5,covid_test,period,years,TRUE,start,FALSE,5,4,denominator_cohort_4,18 to 64,Male,180,1987-09-09,2023-06-23,NA,NA,CPRD GOLD
40,2017-01-01,2017-12-31,0,8227,0,5.421010862427522e-20,4.667152003732706e-4,FALSE,FALSE,FALSE,5,covid_test,period,years,TRUE,start,FALSE,5,4,denominator_cohort_4,18 to 64,Male,180,1987-09-09,2023-06-23,NA,NA,CPRD GOLD
40,2018-01-01,2018-12-31,0,7610,0,5.421010862427522e-20,5.045362241216308e-4,FALSE,FALSE,FALSE,5,covid_test,period,years,TRUE,start,FALSE,5,4,denominator_cohort_4,18 to 64,Male,180,1987-09-09,2023-06-23,NA,NA,CPRD GOLD
40,2019-01-01,2019-12-31,0,7308,0,5.421010862427522e-20,5.253750156275546e-4,FALSE,FALSE,FALSE,5,covid_test,period,years,TRUE,start,FALSE,5,4,denominator_cohort_4,18 to 64,Male,180,1987-09-09,2023-06-23,NA,NA,CPRD GOLD
40,2020-01-01,2020-12-31,113,6874,0.01643875472796043,0.01369163641552952,0.01972603687583823,FALSE,FALSE,FALSE,5,covid_test,period,years,TRUE,start,FALSE,5,4,denominator_cohort_4,18 to 64,Male,180,1987-09-09,2023-06-23,NA,NA,CPRD GOLD
40,2021-01-01,2021-12-31,429,6308,0.06800887761572606,0.06205527001254673,0.07448831468353036,FALSE,FALSE,FALSE,5,covid_test,period,years,TRUE,start,FALSE,5,4,denominator_cohort_4,18 to 64,Male,180,1987-09-09,2023-06-23,NA,NA,CPRD GOLD
40,2022-01-01,2022-12-31,240,5671,0.04232057838123788,0.03738334098232967,0.047877447769510216,FALSE,FALSE,FALSE,5,covid_test,period,years,TRUE,start,FALSE,5,4,denominator_cohort_4,18 to 64,Male,180,1987-09-09,2023-06-23,NA,NA,CPRD GOLD
41,1989-01-01,1989-12-31,0,313,0,-8.673617379884035e-19,0.012124230316929798,FALSE,FALSE,FALSE,5,covid_test,period,years,TRUE,start,FALSE,5,5,denominator_cohort_5,18 to 64,Female,180,1987-09-09,2023-06-23,NA,NA,CPRD GOLD
41,1990-01-01,1990-12-31,0,1296,0,-2.168404344971009e-19,0.0029553287399983075,FALSE,FALSE,FALSE,5,covid_test,period,years,TRUE,start,FALSE,5,5,denominator_cohort_5,18 to 64,Female,180,1987-09-09,2023-06-23,NA,NA,CPRD GOLD
41,1991-01-01,1991-12-31,0,1756,0,0,0.002182843688242442,FALSE,FALSE,FALSE,5,covid_test,period,years,TRUE,start,FALSE,5,5,denominator_cohort_5,18 to 64,Female,180,1987-09-09,2023-06-23,NA,NA,CPRD GOLD
41,1992-01-01,1992-12-31,0,2036,0,1.0842021724855044e-19,0.001883214405748479,FALSE,FALSE,FALSE,5,covid_test,period,years,TRUE,start,FALSE,5,5,denominator_cohort_5,18 to 64,Female,180,1987-09-09,2023-06-23,NA,NA,CPRD GOLD
41,1993-01-01,1993-12-31,0,2324,0,0,0.001650223560602895,FALSE,FALSE,FALSE,5,covid_test,period,years,TRUE,start,FALSE,5,5,denominator_cohort_5,18 to 64,Female,180,1987-09-09,2023-06-23,NA,NA,CPRD GOLD
41,1994-01-01,1994-12-31,0,2482,0,-1.0842021724855044e-19,0.0015453354062718652,FALSE,FALSE,FALSE,5,covid_test,period,years,TRUE,start,FALSE,5,5,denominator_cohort_5,18 to 64,Female,180,1987-09-09,2023-06-23,NA,NA,CPRD GOLD
41,1995-01-01,1995-12-31,0,2689,0,0,0.0014265447407276833,FALSE,FALSE,FALSE,5,covid_test,period,years,TRUE,start,FALSE,5,5,denominator_cohort_5,18 to 64,Female,180,1987-09-09,2023-06-23,NA,NA,CPRD GOLD
41,1996-01-01,1996-12-31,0,3092,0,0,0.001240844814500759,FALSE,FALSE,FALSE,5,covid_test,period,years,TRUE,start,FALSE,5,5,denominator_cohort_5,18 to 64,Female,180,1987-09-09,2023-06-23,NA,NA,CPRD GOLD
41,1997-01-01,1997-12-31,0,3693,0,0,0.0010391191679395314,FALSE,FALSE,FALSE,5,covid_test,period,years,TRUE,start,FALSE,5,5,denominator_cohort_5,18 to 64,Female,180,1987-09-09,2023-06-23,NA,NA,CPRD GOLD
41,1998-01-01,1998-12-31,0,4272,0,5.421010862427522e-20,8.984100223757181e-4,FALSE,FALSE,FALSE,5,covid_test,period,years,TRUE,start,FALSE,5,5,denominator_cohort_5,18 to 64,Female,180,1987-09-09,2023-06-23,NA,NA,CPRD GOLD
41,1999-01-01,1999-12-31,0,5192,0,5.421010862427522e-20,7.393333401604643e-4,FALSE,FALSE,FALSE,5,covid_test,period,years,TRUE,start,FALSE,5,5,denominator_cohort_5,18 to 64,Female,180,1987-09-09,2023-06-23,NA,NA,CPRD GOLD
41,2000-01-01,2000-12-31,0,6733,0,0,5.702165984126608e-4,FALSE,FALSE,FALSE,5,covid_test,period,years,TRUE,start,FALSE,5,5,denominator_cohort_5,18 to 64,Female,180,1987-09-09,2023-06-23,NA,NA,CPRD GOLD
41,2001-01-01,2001-12-31,0,7677,0,0,5.001351533278407e-4,FALSE,FALSE,FALSE,5,covid_test,period,years,TRUE,start,FALSE,5,5,denominator_cohort_5,18 to 64,Female,180,1987-09-09,2023-06-23,NA,NA,CPRD GOLD
41,2002-01-01,2002-12-31,0,9053,0,0,4.2414994655259495e-4,FALSE,FALSE,FALSE,5,covid_test,period,years,TRUE,start,FALSE,5,5,denominator_cohort_5,18 to 64,Female,180,1987-09-09,2023-06-23,NA,NA,CPRD GOLD
41,2003-01-01,2003-12-31,0,10392,0,0,3.695187961369602e-4,FALSE,FALSE,FALSE,5,covid_test,period,years,TRUE,start,FALSE,5,5,denominator_cohort_5,18 to 64,Female,180,1987-09-09,2023-06-23,NA,NA,CPRD GOLD
41,2004-01-01,2004-12-31,0,11803,0,0,3.2535871969587883e-4,FALSE,FALSE,FALSE,5,covid_test,period,years,TRUE,start,FALSE,5,5,denominator_cohort_5,18 to 64,Female,180,1987-09-09,2023-06-23,NA,NA,CPRD GOLD
41,2005-01-01,2005-12-31,0,12249,0,0,3.135157533543941e-4,FALSE,FALSE,FALSE,5,covid_test,period,years,TRUE,start,FALSE,5,5,denominator_cohort_5,18 to 64,Female,180,1987-09-09,2023-06-23,NA,NA,CPRD GOLD
41,2006-01-01,2006-12-31,0,12529,0,-5.421010862427522e-20,3.0651140312562406e-4,FALSE,FALSE,FALSE,5,covid_test,period,years,TRUE,start,FALSE,5,5,denominator_cohort_5,18 to 64,Female,180,1987-09-09,2023-06-23,NA,NA,CPRD GOLD
41,2007-01-01,2007-12-31,0,12799,0,0,3.0004736316151893e-4,FALSE,FALSE,FALSE,5,covid_test,period,years,TRUE,start,FALSE,5,5,denominator_cohort_5,18 to 64,Female,180,1987-09-09,2023-06-23,NA,NA,CPRD GOLD
41,2008-01-01,2008-12-31,0,12855,0,0,2.9874066283467737e-4,FALSE,FALSE,FALSE,5,covid_test,period,years,TRUE,start,FALSE,5,5,denominator_cohort_5,18 to 64,Female,180,1987-09-09,2023-06-23,NA,NA,CPRD GOLD
41,2009-01-01,2009-12-31,0,12876,0,-2.710505431213761e-20,2.982535796714578e-4,FALSE,FALSE,FALSE,5,covid_test,period,years,TRUE,start,FALSE,5,5,denominator_cohort_5,18 to 64,Female,180,1987-09-09,2023-06-23,NA,NA,CPRD GOLD
41,2010-01-01,2010-12-31,0,12845,0,0,2.98973166803064e-4,FALSE,FALSE,FALSE,5,covid_test,period,years,TRUE,start,FALSE,5,5,denominator_cohort_5,18 to 64,Female,180,1987-09-09,2023-06-23,NA,NA,CPRD GOLD
41,2011-01-01,2011-12-31,0,12653,0,-2.710505431213761e-20,3.035084885271253e-4,FALSE,FALSE,FALSE,5,covid_test,period,years,TRUE,start,FALSE,5,5,denominator_cohort_5,18 to 64,Female,180,1987-09-09,2023-06-23,NA,NA,CPRD GOLD
41,2012-01-01,2012-12-31,0,12416,0,0,3.093001495575357e-4,FALSE,FALSE,FALSE,5,covid_test,period,years,TRUE,start,FALSE,5,5,denominator_cohort_5,18 to 64,Female,180,1987-09-09,2023-06-23,NA,NA,CPRD GOLD
41,2013-01-01,2013-12-31,0,12138,0,2.710505431213761e-20,3.163818959193719e-4,FALSE,FALSE,FALSE,5,covid_test,period,years,TRUE,start,FALSE,5,5,denominator_cohort_5,18 to 64,Female,180,1987-09-09,2023-06-23,NA,NA,CPRD GOLD
41,2014-01-01,2014-12-31,0,11548,0,0,3.325408190882747e-4,FALSE,FALSE,FALSE,5,covid_test,period,years,TRUE,start,FALSE,5,5,denominator_cohort_5,18 to 64,Female,180,1987-09-09,2023-06-23,NA,NA,CPRD GOLD
41,2015-01-01,2015-12-31,0,10491,0,2.710505431213761e-20,3.6603304926206934e-4,FALSE,FALSE,FALSE,5,covid_test,period,years,TRUE,start,FALSE,5,5,denominator_cohort_5,18 to 64,Female,180,1987-09-09,2023-06-23,NA,NA,CPRD GOLD
41,2016-01-01,2016-12-31,0,8970,0,0,4.280729538539176e-4,FALSE,FALSE,FALSE,5,covid_test,period,years,TRUE,start,FALSE,5,5,denominator_cohort_5,18 to 64,Female,180,1987-09-09,2023-06-23,NA,NA,CPRD GOLD
41,2017-01-01,2017-12-31,0,8091,0,0,4.745563999290198e-4,FALSE,FALSE,FALSE,5,covid_test,period,years,TRUE,start,FALSE,5,5,denominator_cohort_5,18 to 64,Female,180,1987-09-09,2023-06-23,NA,NA,CPRD GOLD
41,2018-01-01,2018-12-31,0,7565,0,0,5.075359077864294e-4,FALSE,FALSE,FALSE,5,covid_test,period,years,TRUE,start,FALSE,5,5,denominator_cohort_5,18 to 64,Female,180,1987-09-09,2023-06-23,NA,NA,CPRD GOLD
41,2019-01-01,2019-12-31,0,7291,0,0,5.26599356871444e-4,FALSE,FALSE,FALSE,5,covid_test,period,years,TRUE,start,FALSE,5,5,denominator_cohort_5,18 to 64,Female,180,1987-09-09,2023-06-23,NA,NA,CPRD GOLD
41,2020-01-01,2020-12-31,165,6837,0.02413339183852567,0.020754190552101818,0.028047036728240052,FALSE,FALSE,FALSE,5,covid_test,period,years,TRUE,start,FALSE,5,5,denominator_cohort_5,18 to 64,Female,180,1987-09-09,2023-06-23,NA,NA,CPRD GOLD
41,2021-01-01,2021-12-31,489,6204,0.0788201160541586,0.07237269075368974,0.08578879989224161,FALSE,FALSE,FALSE,5,covid_test,period,years,TRUE,start,FALSE,5,5,denominator_cohort_5,18 to 64,Female,180,1987-09-09,2023-06-23,NA,NA,CPRD GOLD
41,2022-01-01,2022-12-31,363,5619,0.06460224239188468,0.05846753817807435,0.07133186380858016,FALSE,FALSE,FALSE,5,covid_test,period,years,TRUE,start,FALSE,5,5,denominator_cohort_5,18 to 64,Female,180,1987-09-09,2023-06-23,NA,NA,CPRD GOLD
42,1989-01-01,1989-12-31,0,663,0,0,0.00576067784910633,FALSE,FALSE,FALSE,5,covid_test,period,years,TRUE,start,FALSE,5,6,denominator_cohort_6,18 to 64,Both,180,1987-09-09,2023-06-23,NA,NA,CPRD GOLD
42,1990-01-01,1990-12-31,0,2592,0,0,0.0014798510932325275,FALSE,FALSE,FALSE,5,covid_test,period,years,TRUE,start,FALSE,5,6,denominator_cohort_6,18 to 64,Both,180,1987-09-09,2023-06-23,NA,NA,CPRD GOLD
42,1991-01-01,1991-12-31,0,3539,0,0,0.0010842875317296388,FALSE,FALSE,FALSE,5,covid_test,period,years,TRUE,start,FALSE,5,6,denominator_cohort_6,18 to 64,Both,180,1987-09-09,2023-06-23,NA,NA,CPRD GOLD
42,1992-01-01,1992-12-31,0,4047,0,5.421010862427522e-20,9.483113224116335e-4,FALSE,FALSE,FALSE,5,covid_test,period,years,TRUE,start,FALSE,5,6,denominator_cohort_6,18 to 64,Both,180,1987-09-09,2023-06-23,NA,NA,CPRD GOLD
42,1993-01-01,1993-12-31,0,4681,0,-5.421010862427522e-20,8.199762690925994e-4,FALSE,FALSE,FALSE,5,covid_test,period,years,TRUE,start,FALSE,5,6,denominator_cohort_6,18 to 64,Both,180,1987-09-09,2023-06-23,NA,NA,CPRD GOLD
42,1994-01-01,1994-12-31,0,5014,0,-5.421010862427522e-20,7.655600226151732e-4,FALSE,FALSE,FALSE,5,covid_test,period,years,TRUE,start,FALSE,5,6,denominator_cohort_6,18 to 64,Both,180,1987-09-09,2023-06-23,NA,NA,CPRD GOLD
42,1995-01-01,1995-12-31,0,5430,0,-5.421010862427522e-20,7.069508468007153e-4,FALSE,FALSE,FALSE,5,covid_test,period,years,TRUE,start,FALSE,5,6,denominator_cohort_6,18 to 64,Both,180,1987-09-09,2023-06-23,NA,NA,CPRD GOLD
42,1996-01-01,1996-12-31,0,6268,0,0,6.124929729037571e-4,FALSE,FALSE,FALSE,5,covid_test,period,years,TRUE,start,FALSE,5,6,denominator_cohort_6,18 to 64,Both,180,1987-09-09,2023-06-23,NA,NA,CPRD GOLD
42,1997-01-01,1997-12-31,0,7540,0,0,5.09217862234163e-4,FALSE,FALSE,FALSE,5,covid_test,period,years,TRUE,start,FALSE,5,6,denominator_cohort_6,18 to 64,Both,180,1987-09-09,2023-06-23,NA,NA,CPRD GOLD
42,1998-01-01,1998-12-31,0,8650,0,2.710505431213761e-20,4.439021490021172e-4,FALSE,FALSE,FALSE,5,covid_test,period,years,TRUE,start,FALSE,5,6,denominator_cohort_6,18 to 64,Both,180,1987-09-09,2023-06-23,NA,NA,CPRD GOLD
42,1999-01-01,1999-12-31,0,10563,0,-2.710505431213761e-20,3.635389851985957e-4,FALSE,FALSE,FALSE,5,covid_test,period,years,TRUE,start,FALSE,5,6,denominator_cohort_6,18 to 64,Both,180,1987-09-09,2023-06-23,NA,NA,CPRD GOLD
42,2000-01-01,2000-12-31,0,13704,0,0,2.802380544182782e-4,FALSE,FALSE,FALSE,5,covid_test,period,years,TRUE,start,FALSE,5,6,denominator_cohort_6,18 to 64,Both,180,1987-09-09,2023-06-23,NA,NA,CPRD GOLD
42,2001-01-01,2001-12-31,0,15705,0,2.710505431213761e-20,2.4454119234471614e-4,FALSE,FALSE,FALSE,5,covid_test,period,years,TRUE,start,FALSE,5,6,denominator_cohort_6,18 to 64,Both,180,1987-09-09,2023-06-23,NA,NA,CPRD GOLD
42,2002-01-01,2002-12-31,0,18475,0,0,2.0788418090250137e-4,FALSE,FALSE,FALSE,5,covid_test,period,years,TRUE,start,FALSE,5,6,denominator_cohort_6,18 to 64,Both,180,1987-09-09,2023-06-23,NA,NA,CPRD GOLD
42,2003-01-01,2003-12-31,0,21253,0,0,1.8071635092804816e-4,FALSE,FALSE,FALSE,5,covid_test,period,years,TRUE,start,FALSE,5,6,denominator_cohort_6,18 to 64,Both,180,1987-09-09,2023-06-23,NA,NA,CPRD GOLD
42,2004-01-01,2004-12-31,0,24081,0,0,1.5949695277264322e-4,FALSE,FALSE,FALSE,5,covid_test,period,years,TRUE,start,FALSE,5,6,denominator_cohort_6,18 to 64,Both,180,1987-09-09,2023-06-23,NA,NA,CPRD GOLD
42,2005-01-01,2005-12-31,0,24959,0,1.3552527156068805e-20,1.5388708160611787e-4,FALSE,FALSE,FALSE,5,covid_test,period,years,TRUE,start,FALSE,5,6,denominator_cohort_6,18 to 64,Both,180,1987-09-09,2023-06-23,NA,NA,CPRD GOLD
42,2006-01-01,2006-12-31,0,25535,0,0,1.5041633062675e-4,FALSE,FALSE,FALSE,5,covid_test,period,years,TRUE,start,FALSE,5,6,denominator_cohort_6,18 to 64,Both,180,1987-09-09,2023-06-23,NA,NA,CPRD GOLD
42,2007-01-01,2007-12-31,0,25952,0,1.3552527156068805e-20,1.4799977981020773e-4,FALSE,FALSE,FALSE,5,covid_test,period,years,TRUE,start,FALSE,5,6,denominator_cohort_6,18 to 64,Both,180,1987-09-09,2023-06-23,NA,NA,CPRD GOLD
42,2008-01-01,2008-12-31,0,26035,0,1.3552527156068805e-20,1.4752802373213205e-4,FALSE,FALSE,FALSE,5,covid_test,period,years,TRUE,start,FALSE,5,6,denominator_cohort_6,18 to 64,Both,180,1987-09-09,2023-06-23,NA,NA,CPRD GOLD
42,2009-01-01,2009-12-31,0,26154,0,1.3552527156068805e-20,1.4685687375013675e-4,FALSE,FALSE,FALSE,5,covid_test,period,years,TRUE,start,FALSE,5,6,denominator_cohort_6,18 to 64,Both,180,1987-09-09,2023-06-23,NA,NA,CPRD GOLD
42,2010-01-01,2010-12-31,0,26114,0,0,1.4708178800881572e-4,FALSE,FALSE,FALSE,5,covid_test,period,years,TRUE,start,FALSE,5,6,denominator_cohort_6,18 to 64,Both,180,1987-09-09,2023-06-23,NA,NA,CPRD GOLD
42,2011-01-01,2011-12-31,0,25678,0,1.3552527156068805e-20,1.4957879195904526e-4,FALSE,FALSE,FALSE,5,covid_test,period,years,TRUE,start,FALSE,5,6,denominator_cohort_6,18 to 64,Both,180,1987-09-09,2023-06-23,NA,NA,CPRD GOLD
42,2012-01-01,2012-12-31,0,25120,0,0,1.5290093383969478e-4,FALSE,FALSE,FALSE,5,covid_test,period,years,TRUE,start,FALSE,5,6,denominator_cohort_6,18 to 64,Both,180,1987-09-09,2023-06-23,NA,NA,CPRD GOLD
42,2013-01-01,2013-12-31,0,24529,0,0,1.5658434132638724e-4,FALSE,FALSE,FALSE,5,covid_test,period,years,TRUE,start,FALSE,5,6,denominator_cohort_6,18 to 64,Both,180,1987-09-09,2023-06-23,NA,NA,CPRD GOLD
42,2014-01-01,2014-12-31,0,23230,0,-1.3552527156068805e-20,1.6533894438001853e-4,FALSE,FALSE,FALSE,5,covid_test,period,years,TRUE,start,FALSE,5,6,denominator_cohort_6,18 to 64,Both,180,1987-09-09,2023-06-23,NA,NA,CPRD GOLD
42,2015-01-01,2015-12-31,0,21029,0,0,1.8264098211433544e-4,FALSE,FALSE,FALSE,5,covid_test,period,years,TRUE,start,FALSE,5,6,denominator_cohort_6,18 to 64,Both,180,1987-09-09,2023-06-23,NA,NA,CPRD GOLD
42,2016-01-01,2016-12-31,0,18035,0,0,2.1295485242017658e-4,FALSE,FALSE,FALSE,5,covid_test,period,years,TRUE,start,FALSE,5,6,denominator_cohort_6,18 to 64,Both,180,1987-09-09,2023-06-23,NA,NA,CPRD GOLD
42,2017-01-01,2017-12-31,0,16318,0,1.3552527156068805e-20,2.3535694978939474e-4,FALSE,FALSE,FALSE,5,covid_test,period,years,TRUE,start,FALSE,5,6,denominator_cohort_6,18 to 64,Both,180,1987-09-09,2023-06-23,NA,NA,CPRD GOLD
42,2018-01-01,2018-12-31,0,15175,0,2.710505431213761e-20,2.5307984348580065e-4,FALSE,FALSE,FALSE,5,covid_test,period,years,TRUE,start,FALSE,5,6,denominator_cohort_6,18 to 64,Both,180,1987-09-09,2023-06-23,NA,NA,CPRD GOLD
42,2019-01-01,2019-12-31,0,14599,0,0,2.630624205245843e-4,FALSE,FALSE,FALSE,5,covid_test,period,years,TRUE,start,FALSE,5,6,denominator_cohort_6,18 to 64,Both,180,1987-09-09,2023-06-23,NA,NA,CPRD GOLD
42,2020-01-01,2020-12-31,278,13711,0.020275691050980964,0.01804742808868463,0.02277269079505444,FALSE,FALSE,FALSE,5,covid_test,period,years,TRUE,start,FALSE,5,6,denominator_cohort_6,18 to 64,Both,180,1987-09-09,2023-06-23,NA,NA,CPRD GOLD
42,2021-01-01,2021-12-31,918,12512,0.07336956521739131,0.06893059962937753,0.07807042022806426,FALSE,FALSE,FALSE,5,covid_test,period,years,TRUE,start,FALSE,5,6,denominator_cohort_6,18 to 64,Both,180,1987-09-09,2023-06-23,NA,NA,CPRD GOLD
42,2022-01-01,2022-12-31,603,11290,0.053410097431355184,0.04941235349758923,0.05771164529697379,FALSE,FALSE,FALSE,5,covid_test,period,years,TRUE,start,FALSE,5,6,denominator_cohort_6,18 to 64,Both,180,1987-09-09,2023-06-23,NA,NA,CPRD GOLD
43,1989-01-01,1989-12-31,0,51,0,0,0.0700466198985314,FALSE,FALSE,FALSE,5,covid_test,period,years,TRUE,start,FALSE,5,7,denominator_cohort_7,65 to 199,Male,180,1987-09-09,2023-06-23,NA,NA,CPRD GOLD
43,1990-01-01,1990-12-31,0,282,0,1.734723475976807e-18,0.013439124039399187,FALSE,FALSE,FALSE,5,covid_test,period,years,TRUE,start,FALSE,5,7,denominator_cohort_7,65 to 199,Male,180,1987-09-09,2023-06-23,NA,NA,CPRD GOLD
43,1991-01-01,1991-12-31,0,410,0,0,0.009282440748302407,FALSE,FALSE,FALSE,5,covid_test,period,years,TRUE,start,FALSE,5,7,denominator_cohort_7,65 to 199,Male,180,1987-09-09,2023-06-23,NA,NA,CPRD GOLD
43,1992-01-01,1992-12-31,0,472,0,8.673617379884035e-19,0.00807298050534444,FALSE,FALSE,FALSE,5,covid_test,period,years,TRUE,start,FALSE,5,7,denominator_cohort_7,65 to 199,Male,180,1987-09-09,2023-06-23,NA,NA,CPRD GOLD
43,1993-01-01,1993-12-31,0,541,0,0,0.007050599322982757,FALSE,FALSE,FALSE,5,covid_test,period,years,TRUE,start,FALSE,5,7,denominator_cohort_7,65 to 199,Male,180,1987-09-09,2023-06-23,NA,NA,CPRD GOLD
43,1994-01-01,1994-12-31,0,582,0,-4.336808689942018e-19,0.006557164507317434,FALSE,FALSE,FALSE,5,covid_test,period,years,TRUE,start,FALSE,5,7,denominator_cohort_7,65 to 199,Male,180,1987-09-09,2023-06-23,NA,NA,CPRD GOLD
43,1995-01-01,1995-12-31,0,664,0,4.336808689942018e-19,0.005752052032644922,FALSE,FALSE,FALSE,5,covid_test,period,years,TRUE,start,FALSE,5,7,denominator_cohort_7,65 to 199,Male,180,1987-09-09,2023-06-23,NA,NA,CPRD GOLD
43,1996-01-01,1996-12-31,0,766,0,4.336808689942018e-19,0.004989934975155512,FALSE,FALSE,FALSE,5,covid_test,period,years,TRUE,start,FALSE,5,7,denominator_cohort_7,65 to 199,Male,180,1987-09-09,2023-06-23,NA,NA,CPRD GOLD
43,1997-01-01,1997-12-31,0,887,0,0,0.004312168885560725,FALSE,FALSE,FALSE,5,covid_test,period,years,TRUE,start,FALSE,5,7,denominator_cohort_7,65 to 199,Male,180,1987-09-09,2023-06-23,NA,NA,CPRD GOLD
43,1998-01-01,1998-12-31,0,995,0,-2.168404344971009e-19,0.0038459144709808435,FALSE,FALSE,FALSE,5,covid_test,period,years,TRUE,start,FALSE,5,7,denominator_cohort_7,65 to 199,Male,180,1987-09-09,2023-06-23,NA,NA,CPRD GOLD
43,1999-01-01,1999-12-31,0,1205,0,0,0.0031778020125498713,FALSE,FALSE,FALSE,5,covid_test,period,years,TRUE,start,FALSE,5,7,denominator_cohort_7,65 to 199,Male,180,1987-09-09,2023-06-23,NA,NA,CPRD GOLD
43,2000-01-01,2000-12-31,0,1510,0,-2.168404344971009e-19,0.002537556887685372,FALSE,FALSE,FALSE,5,covid_test,period,years,TRUE,start,FALSE,5,7,denominator_cohort_7,65 to 199,Male,180,1987-09-09,2023-06-23,NA,NA,CPRD GOLD
43,2001-01-01,2001-12-31,0,1752,0,2.168404344971009e-19,0.002187816446294774,FALSE,FALSE,FALSE,5,covid_test,period,years,TRUE,start,FALSE,5,7,denominator_cohort_7,65 to 199,Male,180,1987-09-09,2023-06-23,NA,NA,CPRD GOLD
43,2002-01-01,2002-12-31,0,2074,0,0,0.0018487737860781704,FALSE,FALSE,FALSE,5,covid_test,period,years,TRUE,start,FALSE,5,7,denominator_cohort_7,65 to 199,Male,180,1987-09-09,2023-06-23,NA,NA,CPRD GOLD
43,2003-01-01,2003-12-31,0,2335,0,1.0842021724855044e-19,0.0016424622567752364,FALSE,FALSE,FALSE,5,covid_test,period,years,TRUE,start,FALSE,5,7,denominator_cohort_7,65 to 199,Male,180,1987-09-09,2023-06-23,NA,NA,CPRD GOLD
43,2004-01-01,2004-12-31,0,2654,0,1.0842021724855044e-19,0.0014453303104085863,FALSE,FALSE,FALSE,5,covid_test,period,years,TRUE,start,FALSE,5,7,denominator_cohort_7,65 to 199,Male,180,1987-09-09,2023-06-23,NA,NA,CPRD GOLD
43,2005-01-01,2005-12-31,0,2755,0,0,0.0013924173889775491,FALSE,FALSE,FALSE,5,covid_test,period,years,TRUE,start,FALSE,5,7,denominator_cohort_7,65 to 199,Male,180,1987-09-09,2023-06-23,NA,NA,CPRD GOLD
43,2006-01-01,2006-12-31,0,2819,0,1.0842021724855044e-19,0.001360848236336652,FALSE,FALSE,FALSE,5,covid_test,period,years,TRUE,start,FALSE,5,7,denominator_cohort_7,65 to 199,Male,180,1987-09-09,2023-06-23,NA,NA,CPRD GOLD
43,2007-01-01,2007-12-31,0,2915,0,0,0.0013160902621433218,FALSE,FALSE,FALSE,5,covid_test,period,years,TRUE,start,FALSE,5,7,denominator_cohort_7,65 to 199,Male,180,1987-09-09,2023-06-23,NA,NA,CPRD GOLD
