analysis_id,n_persons,person_days,n_events,incidence_start_date,incidence_end_date,person_years,incidence_100000_pys,incidence_100000_pys_95CI_lower,incidence_100000_pys_95CI_upper,cohort_obscured,result_obscured,outcome_cohort_id,outcome_cohort_name,analysis_outcome_washout,analysis_repeated_events,analysis_interval,analysis_complete_database_intervals,denominator_cohort_id,analysis_min_cell_count,denominator_cohort_name,denominator_age_group,denominator_sex,denominator_days_prior_observation,denominator_start_date,denominator_end_date,denominator_target_cohort_definition_id,denominator_target_cohort_name,cdm_name
49,2416,809930,33,1994-01-01,1994-12-31,2217.4674880219027,1488.1841640635612,1024.397502801424,2089.9638673174327,FALSE,FALSE,6,influenza,inf,FALSE,years,FALSE,4,0,denominator_cohort_4,18 to 64,Male,180,1987-09-09,2023-06-23,NA,NA,CPRD GOLD
49,2604,864687,41,1995-01-01,1995-12-31,2367.3839835728954,1731.8694510267876,1242.8194189288483,2349.4764664999793,FALSE,FALSE,6,influenza,inf,FALSE,years,FALSE,4,0,denominator_cohort_4,18 to 64,Male,180,1987-09-09,2023-06-23,NA,NA,CPRD GOLD
49,3008,946467,30,1996-01-01,1996-12-31,2591.2854209445586,1157.7265768378613,781.1132597675343,1652.7266756742179,FALSE,FALSE,6,influenza,inf,FALSE,years,FALSE,4,0,denominator_cohort_4,18 to 64,Male,180,1987-09-09,2023-06-23,NA,NA,CPRD GOLD
49,3658,1154796,55,1997-01-01,1997-12-31,3161.659137577002,1739.5929670695084,1310.4994930981666,2264.319360841149,FALSE,FALSE,6,influenza,inf,FALSE,years,FALSE,4,0,denominator_cohort_4,18 to 64,Male,180,1987-09-09,2023-06-23,NA,NA,CPRD GOLD
49,4146,1353862,53,1998-01-01,1998-12-31,3706.672142368241,1429.854002845194,1071.0587666648125,1870.2842405940817,FALSE,FALSE,6,influenza,inf,FALSE,years,FALSE,4,0,denominator_cohort_4,18 to 64,Male,180,1987-09-09,2023-06-23,NA,NA,CPRD GOLD
49,5089,1611865,68,1999-01-01,1999-12-31,4413.045859000685,1540.8858682333816,1196.5581695672618,1953.440002899733,FALSE,FALSE,6,influenza,inf,FALSE,years,FALSE,4,0,denominator_cohort_4,18 to 64,Male,180,1987-09-09,2023-06-23,NA,NA,CPRD GOLD
49,6611,2067918,158,2000-01-01,2000-12-31,5661.6509240246405,2790.7054341613157,2372.5238565065342,3261.36866076889,FALSE,FALSE,6,influenza,inf,FALSE,years,FALSE,4,0,denominator_cohort_4,18 to 64,Male,180,1987-09-09,2023-06-23,NA,NA,CPRD GOLD
49,7512,2435559,131,2001-01-01,2001-12-31,6668.197125256674,1964.5490008659203,1642.555218496706,2331.214268684101,FALSE,FALSE,6,influenza,inf,FALSE,years,FALSE,4,0,denominator_cohort_4,18 to 64,Male,180,1987-09-09,2023-06-23,NA,NA,CPRD GOLD
49,8785,2784101,162,2002-01-01,2002-12-31,7622.45311430527,2125.3000519736893,1810.6238842736666,2478.945084250603,FALSE,FALSE,6,influenza,inf,FALSE,years,FALSE,4,0,denominator_cohort_4,18 to 64,Male,180,1987-09-09,2023-06-23,NA,NA,CPRD GOLD
49,10089,3239795,227,2003-01-01,2003-12-31,8870.075290896646,2559.166552204692,2237.0545280478696,2914.6345892858353,FALSE,FALSE,6,influenza,inf,FALSE,years,FALSE,4,0,denominator_cohort_4,18 to 64,Male,180,1987-09-09,2023-06-23,NA,NA,CPRD GOLD
49,11319,3689818,283,2004-01-01,2004-12-31,10102.171115674195,2801.3780083462116,2484.470182677274,3147.5077240867013,FALSE,FALSE,6,influenza,inf,FALSE,years,FALSE,4,0,denominator_cohort_4,18 to 64,Male,180,1987-09-09,2023-06-23,NA,NA,CPRD GOLD
49,11540,3897304,276,2005-01-01,2005-12-31,10670.236824093086,2586.634247674803,2290.4447770641486,2910.496637040992,FALSE,FALSE,6,influenza,inf,FALSE,years,FALSE,4,0,denominator_cohort_4,18 to 64,Male,180,1987-09-09,2023-06-23,NA,NA,CPRD GOLD
49,11650,3907752,160,2006-01-01,2006-12-31,10698.841889117042,1495.4889665464955,1272.7405844291218,1746.0053187270116,FALSE,FALSE,6,influenza,inf,FALSE,years,FALSE,4,0,denominator_cohort_4,18 to 64,Male,180,1987-09-09,2023-06-23,NA,NA,CPRD GOLD
49,11764,3966144,185,2007-01-01,2007-12-31,10858.710472279261,1703.7013784673475,1467.0344269848881,1967.6787252779914,FALSE,FALSE,6,influenza,inf,FALSE,years,FALSE,4,0,denominator_cohort_4,18 to 64,Male,180,1987-09-09,2023-06-23,NA,NA,CPRD GOLD
49,11750,3993132,181,2008-01-01,2008-12-31,10932.599589322383,1655.5989133341948,1423.18323959429,1915.147476754833,FALSE,FALSE,6,influenza,inf,FALSE,years,FALSE,4,0,denominator_cohort_4,18 to 64,Male,180,1987-09-09,2023-06-23,NA,NA,CPRD GOLD
49,11787,3978259,264,2009-01-01,2009-12-31,10891.879534565367,2423.8240898845447,2140.235062383101,2734.5348542571023,FALSE,FALSE,6,influenza,inf,FALSE,years,FALSE,4,0,denominator_cohort_4,18 to 64,Male,180,1987-09-09,2023-06-23,NA,NA,CPRD GOLD
49,11617,3908697,178,2010-01-01,2010-12-31,10701.429158110883,1663.329237339195,1427.944443855958,1926.4386187283087,FALSE,FALSE,6,influenza,inf,FALSE,years,FALSE,4,0,denominator_cohort_4,18 to 64,Male,180,1987-09-09,2023-06-23,NA,NA,CPRD GOLD
49,11355,3811854,246,2011-01-01,2011-12-31,10436.287474332648,2357.1600591208376,2071.780767538512,2670.8654457224256,FALSE,FALSE,6,influenza,inf,FALSE,years,FALSE,4,0,denominator_cohort_4,18 to 64,Male,180,1987-09-09,2023-06-23,NA,NA,CPRD GOLD
49,10988,3724690,183,2012-01-01,2012-12-31,10197.645448323066,1794.5318939294275,1543.9404849161233,2074.207863145792,FALSE,FALSE,6,influenza,inf,FALSE,years,FALSE,4,0,denominator_cohort_4,18 to 64,Male,180,1987-09-09,2023-06-23,NA,NA,CPRD GOLD
49,10680,3528955,156,2013-01-01,2013-12-31,9661.752224503765,1614.6139579563921,1371.1852699586743,1888.8011801242228,FALSE,FALSE,6,influenza,inf,FALSE,years,FALSE,4,0,denominator_cohort_4,18 to 64,Male,180,1987-09-09,2023-06-23,NA,NA,CPRD GOLD
49,10071,3271176,163,2014-01-01,2014-12-31,8955.99178644764,1820.0106016918685,1551.330606391127,2121.8544588673353,FALSE,FALSE,6,influenza,inf,FALSE,years,FALSE,4,0,denominator_cohort_4,18 to 64,Male,180,1987-09-09,2023-06-23,NA,NA,CPRD GOLD
49,9023,2912010,135,2015-01-01,2015-12-31,7972.64887063655,1693.2891713970762,1419.7126133867375,2004.2126660450215,FALSE,FALSE,6,influenza,inf,FALSE,years,FALSE,4,0,denominator_cohort_4,18 to 64,Male,180,1987-09-09,2023-06-23,NA,NA,CPRD GOLD
49,7752,2528636,103,2016-01-01,2016-12-31,6923.0280629705685,1487.7882779490603,1214.3810133386105,1804.3759798574451,FALSE,FALSE,6,influenza,inf,FALSE,years,FALSE,4,0,denominator_cohort_4,18 to 64,Male,180,1987-09-09,2023-06-23,NA,NA,CPRD GOLD
49,7023,2320534,101,2017-01-01,2017-12-31,6353.275838466803,1589.7310705208372,1294.8620661949997,1931.6673606831266,FALSE,FALSE,6,influenza,inf,FALSE,years,FALSE,4,0,denominator_cohort_4,18 to 64,Male,180,1987-09-09,2023-06-23,NA,NA,CPRD GOLD
49,6475,2164999,101,2018-01-01,2018-12-31,5927.444216290212,1703.9384313803378,1387.885837321748,2070.439657087813,FALSE,FALSE,6,influenza,inf,FALSE,years,FALSE,4,0,denominator_cohort_4,18 to 64,Male,180,1987-09-09,2023-06-23,NA,NA,CPRD GOLD
49,6206,2069302,26,2019-01-01,2019-12-31,5665.440109514031,458.92286384491007,299.783651177864,672.4283258974001,FALSE,FALSE,6,influenza,inf,FALSE,years,FALSE,4,0,denominator_cohort_4,18 to 64,Male,180,1987-09-09,2023-06-23,NA,NA,CPRD GOLD
49,5890,1955234,61,2020-01-01,2020-12-31,5353.138945927447,1139.5183389814213,871.6412376420865,1463.758977794672,FALSE,FALSE,6,influenza,inf,FALSE,years,FALSE,4,0,denominator_cohort_4,18 to 64,Male,180,1987-09-09,2023-06-23,NA,NA,CPRD GOLD
49,5385,1726695,31,2021-01-01,2021-12-31,4727.433264887064,655.7469616811306,445.5482457169076,930.7804687603547,FALSE,FALSE,6,influenza,inf,FALSE,years,FALSE,4,0,denominator_cohort_4,18 to 64,Male,180,1987-09-09,2023-06-23,NA,NA,CPRD GOLD
49,4852,1613795,27,2022-01-01,2022-12-31,4418.3299110198495,611.0906279917833,402.7125744364732,889.1047802289297,FALSE,FALSE,6,influenza,inf,FALSE,years,FALSE,4,0,denominator_cohort_4,18 to 64,Male,180,1987-09-09,2023-06-23,NA,NA,CPRD GOLD
49,4471,688575,NA,2023-01-01,2023-06-23,1885.2156057494867,NA,NA,NA,FALSE,TRUE,6,influenza,inf,FALSE,years,FALSE,4,0,denominator_cohort_4,18 to 64,Male,180,1987-09-09,2023-06-23,NA,NA,CPRD GOLD
5,54,5228,0,1988-03-07,1988-12-31,14.313483915126625,0,0,25772.058542752773,FALSE,FALSE,1,any_covid_test,inf,FALSE,years,FALSE,5,0,denominator_cohort_5,18 to 64,Female,180,1987-09-09,2023-06-23,NA,NA,CPRD GOLD
5,313,56469,0,1989-01-01,1989-12-31,154.60369609856264,0,0,2386.022810064132,FALSE,FALSE,1,any_covid_test,inf,FALSE,years,FALSE,5,0,denominator_cohort_5,18 to 64,Female,180,1987-09-09,2023-06-23,NA,NA,CPRD GOLD
5,1296,280367,0,1990-01-01,1990-12-31,767.6030116358659,0,0,480.5712586057257,FALSE,FALSE,1,any_covid_test,inf,FALSE,years,FALSE,5,0,denominator_cohort_5,18 to 64,Female,180,1987-09-09,2023-06-23,NA,NA,CPRD GOLD
5,1756,537982,0,1991-01-01,1991-12-31,1472.914442162902,0,0,250.4476396264401,FALSE,FALSE,1,any_covid_test,inf,FALSE,years,FALSE,5,0,denominator_cohort_5,18 to 64,Female,180,1987-09-09,2023-06-23,NA,NA,CPRD GOLD
5,2036,662177,0,1992-01-01,1992-12-31,1812.9418206707735,0,0,203.47478402528552,FALSE,FALSE,1,any_covid_test,inf,FALSE,years,FALSE,5,0,denominator_cohort_5,18 to 64,Female,180,1987-09-09,2023-06-23,NA,NA,CPRD GOLD
5,2324,759532,0,1993-01-01,1993-12-31,2079.4852840520193,0,0,177.39387157027153,FALSE,FALSE,1,any_covid_test,inf,FALSE,years,FALSE,5,0,denominator_cohort_5,18 to 64,Female,180,1987-09-09,2023-06-23,NA,NA,CPRD GOLD
5,2482,827328,0,1994-01-01,1994-12-31,2265.100616016427,0,0,162.85720060424825,FALSE,FALSE,1,any_covid_test,inf,FALSE,years,FALSE,5,0,denominator_cohort_5,18 to 64,Female,180,1987-09-09,2023-06-23,NA,NA,CPRD GOLD
5,2689,899906,0,1995-01-01,1995-12-31,2463.808350444901,0,0,149.72266221306612,FALSE,FALSE,1,any_covid_test,inf,FALSE,years,FALSE,5,0,denominator_cohort_5,18 to 64,Female,180,1987-09-09,2023-06-23,NA,NA,CPRD GOLD
5,3092,975869,0,1996-01-01,1996-12-31,2671.7837097878164,0,0,138.06804198259346,FALSE,FALSE,1,any_covid_test,inf,FALSE,years,FALSE,5,0,denominator_cohort_5,18 to 64,Female,180,1987-09-09,2023-06-23,NA,NA,CPRD GOLD
5,3693,1175970,0,1997-01-01,1997-12-31,3219.6303901437373,0,0,114.5746252553309,FALSE,FALSE,1,any_covid_test,inf,FALSE,years,FALSE,5,0,denominator_cohort_5,18 to 64,Female,180,1987-09-09,2023-06-23,NA,NA,CPRD GOLD
5,4272,1393123,0,1998-01-01,1998-12-31,3814.1629021218346,0,0,96.71530946047943,FALSE,FALSE,1,any_covid_test,inf,FALSE,years,FALSE,5,0,denominator_cohort_5,18 to 64,Female,180,1987-09-09,2023-06-23,NA,NA,CPRD GOLD
5,5192,1660584,0,1999-01-01,1999-12-31,4546.431211498973,0,0,81.13791416845609,FALSE,FALSE,1,any_covid_test,inf,FALSE,years,FALSE,5,0,denominator_cohort_5,18 to 64,Female,180,1987-09-09,2023-06-23,NA,NA,CPRD GOLD
5,6733,2104998,0,2000-01-01,2000-12-31,5763.170431211499,0,0,64.00781476348742,FALSE,FALSE,1,any_covid_test,inf,FALSE,years,FALSE,5,0,denominator_cohort_5,18 to 64,Female,180,1987-09-09,2023-06-23,NA,NA,CPRD GOLD
5,7677,2486064,0,2001-01-01,2001-12-31,6806.47227926078,0,0,54.19664258905301,FALSE,FALSE,1,any_covid_test,inf,FALSE,years,FALSE,5,0,denominator_cohort_5,18 to 64,Female,180,1987-09-09,2023-06-23,NA,NA,CPRD GOLD
5,9053,2879756,0,2002-01-01,2002-12-31,7884.342231348392,0,0,46.78740909351747,FALSE,FALSE,1,any_covid_test,inf,FALSE,years,FALSE,5,0,denominator_cohort_5,18 to 64,Female,180,1987-09-09,2023-06-23,NA,NA,CPRD GOLD
5,10392,3349150,0,2003-01-01,2003-12-31,9169.472963723478,0,0,40.23000524357269,FALSE,FALSE,1,any_covid_test,inf,FALSE,years,FALSE,5,0,denominator_cohort_5,18 to 64,Female,180,1987-09-09,2023-06-23,NA,NA,CPRD GOLD
5,11803,3867122,0,2004-01-01,2004-12-31,10587.603011635865,0,0,34.84149764644392,FALSE,FALSE,1,any_covid_test,inf,FALSE,years,FALSE,5,0,denominator_cohort_5,18 to 64,Female,180,1987-09-09,2023-06-23,NA,NA,CPRD GOLD
5,12249,4157030,0,2005-01-01,2005-12-31,11381.327857631759,0,0,32.41167902601412,FALSE,FALSE,1,any_covid_test,inf,FALSE,years,FALSE,5,0,denominator_cohort_5,18 to 64,Female,180,1987-09-09,2023-06-23,NA,NA,CPRD GOLD
5,12529,4245127,0,2006-01-01,2006-12-31,11622.524298425737,0,0,31.739055642272064,FALSE,FALSE,1,any_covid_test,inf,FALSE,years,FALSE,5,0,denominator_cohort_5,18 to 64,Female,180,1987-09-09,2023-06-23,NA,NA,CPRD GOLD
5,12799,4302132,0,2007-01-01,2007-12-31,11778.595482546201,0,0,31.3185002369782,FALSE,FALSE,1,any_covid_test,inf,FALSE,years,FALSE,5,0,denominator_cohort_5,18 to 64,Female,180,1987-09-09,2023-06-23,NA,NA,CPRD GOLD
5,12855,4385192,0,2008-01-01,2008-12-31,12006.001368925394,0,0,30.72529596458068,FALSE,FALSE,1,any_covid_test,inf,FALSE,years,FALSE,5,0,denominator_cohort_5,18 to 64,Female,180,1987-09-09,2023-06-23,NA,NA,CPRD GOLD
5,12876,4375039,0,2009-01-01,2009-12-31,11978.203969883642,0,0,30.7965990843765,FALSE,FALSE,1,any_covid_test,inf,FALSE,years,FALSE,5,0,denominator_cohort_5,18 to 64,Female,180,1987-09-09,2023-06-23,NA,NA,CPRD GOLD
5,12845,4360392,0,2010-01-01,2010-12-31,11938.102669404518,0,0,30.900047991444687,FALSE,FALSE,1,any_covid_test,inf,FALSE,years,FALSE,5,0,denominator_cohort_5,18 to 64,Female,180,1987-09-09,2023-06-23,NA,NA,CPRD GOLD
5,12653,4269217,0,2011-01-01,2011-12-31,11688.479123887748,0,0,31.559961009597657,FALSE,FALSE,1,any_covid_test,inf,FALSE,years,FALSE,5,0,denominator_cohort_5,18 to 64,Female,180,1987-09-09,2023-06-23,NA,NA,CPRD GOLD
5,12416,4232912,0,2012-01-01,2012-12-31,11589.081451060918,0,0,31.830645678793108,FALSE,FALSE,1,any_covid_test,inf,FALSE,years,FALSE,5,0,denominator_cohort_5,18 to 64,Female,180,1987-09-09,2023-06-23,NA,NA,CPRD GOLD
5,12138,4033025,0,2013-01-01,2013-12-31,11041.820670773443,0,0,33.40825362141606,FALSE,FALSE,1,any_covid_test,inf,FALSE,years,FALSE,5,0,denominator_cohort_5,18 to 64,Female,180,1987-09-09,2023-06-23,NA,NA,CPRD GOLD
5,11548,3764538,0,2014-01-01,2014-12-31,10306.743326488706,0,0,35.790931599445,FALSE,FALSE,1,any_covid_test,inf,FALSE,years,FALSE,5,0,denominator_cohort_5,18 to 64,Female,180,1987-09-09,2023-06-23,NA,NA,CPRD GOLD
5,10491,3399692,0,2015-01-01,2015-12-31,9307.849418206708,0,0,39.6319202038042,FALSE,FALSE,1,any_covid_test,inf,FALSE,years,FALSE,5,0,denominator_cohort_5,18 to 64,Female,180,1987-09-09,2023-06-23,NA,NA,CPRD GOLD
5,8970,2946282,0,2016-01-01,2016-12-31,8066.480492813142,0,0,45.730966031598975,FALSE,FALSE,1,any_covid_test,inf,FALSE,years,FALSE,5,0,denominator_cohort_5,18 to 64,Female,180,1987-09-09,2023-06-23,NA,NA,CPRD GOLD
5,8091,2672882,0,2017-01-01,2017-12-31,7317.952087611226,0,0,50.40863085669756,FALSE,FALSE,1,any_covid_test,inf,FALSE,years,FALSE,5,0,denominator_cohort_5,18 to 64,Female,180,1987-09-09,2023-06-23,NA,NA,CPRD GOLD
5,7565,2556634,0,2018-01-01,2018-12-31,6999.6824093086925,0,0,52.70066895046828,FALSE,FALSE,1,any_covid_test,inf,FALSE,years,FALSE,5,0,denominator_cohort_5,18 to 64,Female,180,1987-09-09,2023-06-23,NA,NA,CPRD GOLD
5,7291,2443221,0,2019-01-01,2019-12-31,6689.174537987679,0,0,55.14700555599002,FALSE,FALSE,1,any_covid_test,inf,FALSE,years,FALSE,5,0,denominator_cohort_5,18 to 64,Female,180,1987-09-09,2023-06-23,NA,NA,CPRD GOLD
5,6832,2207883,967,2020-01-01,2020-12-31,6044.854209445585,15997.077290780353,15004.569465543986,17037.984527502344,FALSE,FALSE,1,any_covid_test,inf,FALSE,years,FALSE,5,0,denominator_cohort_5,18 to 64,Female,180,1987-09-09,2023-06-23,NA,NA,CPRD GOLD
5,5207,1526657,1249,2021-01-01,2021-12-31,4179.759069130732,29882.10514870072,28247.668735455878,31586.44804138793,FALSE,FALSE,1,any_covid_test,inf,FALSE,years,FALSE,5,0,denominator_cohort_5,18 to 64,Female,180,1987-09-09,2023-06-23,NA,NA,CPRD GOLD
5,3625,1138445,207,2022-01-01,2022-12-31,3116.892539356605,6641.229923272534,5767.275917253373,7610.205121035746,FALSE,FALSE,1,any_covid_test,inf,FALSE,years,FALSE,5,0,denominator_cohort_5,18 to 64,Female,180,1987-09-09,2023-06-23,NA,NA,CPRD GOLD
5,3251,495812,5,2023-01-01,2023-06-23,1357.4592744695415,368.3351754293966,119.59742886230124,859.5714286811541,FALSE,FALSE,1,any_covid_test,inf,FALSE,years,FALSE,5,0,denominator_cohort_5,18 to 64,Female,180,1987-09-09,2023-06-23,NA,NA,CPRD GOLD
50,53,5202,0,1988-03-07,1988-12-31,14.242299794661191,0,0,25900.86929287034,FALSE,FALSE,6,influenza,inf,FALSE,years,FALSE,5,0,denominator_cohort_5,18 to 64,Female,180,1987-09-09,2023-06-23,NA,NA,CPRD GOLD
50,307,55482,NA,1989-01-01,1989-12-31,151.90143737166323,NA,NA,NA,FALSE,TRUE,6,influenza,inf,FALSE,years,FALSE,5,0,denominator_cohort_5,18 to 64,Female,180,1987-09-09,2023-06-23,NA,NA,CPRD GOLD
50,1272,272553,32,1990-01-01,1990-12-31,746.2094455852156,4288.340249419379,2933.2215560631093,6053.856909301429,FALSE,FALSE,6,influenza,inf,FALSE,years,FALSE,5,0,denominator_cohort_5,18 to 64,Female,180,1987-09-09,2023-06-23,NA,NA,CPRD GOLD
50,1696,516310,24,1991-01-01,1991-12-31,1413.5797399041753,1697.817202843253,1087.8235178815496,2526.217417078569,FALSE,FALSE,6,influenza,inf,FALSE,years,FALSE,5,0,denominator_cohort_5,18 to 64,Female,180,1987-09-09,2023-06-23,NA,NA,CPRD GOLD
50,1951,629159,37,1992-01-01,1992-12-31,1722.5434633812458,2147.9864390400517,1512.38068129606,2960.7163607832413,FALSE,FALSE,6,influenza,inf,FALSE,years,FALSE,5,0,denominator_cohort_5,18 to 64,Female,180,1987-09-09,2023-06-23,NA,NA,CPRD GOLD
50,2209,716565,48,1993-01-01,1993-12-31,1961.8480492813142,2446.6726675179502,1803.9832818065709,3243.932994986077,FALSE,FALSE,6,influenza,inf,FALSE,years,FALSE,5,0,denominator_cohort_5,18 to 64,Female,180,1987-09-09,2023-06-23,NA,NA,CPRD GOLD
50,2334,772892,36,1994-01-01,1994-12-31,2116.062970568104,1701.272622824405,1191.5504296427428,2355.278419519612,FALSE,FALSE,6,influenza,inf,FALSE,years,FALSE,5,0,denominator_cohort_5,18 to 64,Female,180,1987-09-09,2023-06-23,NA,NA,CPRD GOLD
50,2511,835423,34,1995-01-01,1995-12-31,2287.2635181382616,1486.4924714785202,1029.4392490349226,2077.224234043464,FALSE,FALSE,6,influenza,inf,FALSE,years,FALSE,5,0,denominator_cohort_5,18 to 64,Female,180,1987-09-09,2023-06-23,NA,NA,CPRD GOLD
50,2891,903893,41,1996-01-01,1996-12-31,2474.7241615331964,1656.7503011971548,1188.9126200726514,2247.5688575843246,FALSE,FALSE,6,influenza,inf,FALSE,years,FALSE,5,0,denominator_cohort_5,18 to 64,Female,180,1987-09-09,2023-06-23,NA,NA,CPRD GOLD
50,3460,1088697,83,1997-01-01,1997-12-31,2980.6899383983573,2784.5902027836946,2217.910553062292,3451.918512951853,FALSE,FALSE,6,influenza,inf,FALSE,years,FALSE,5,0,denominator_cohort_5,18 to 64,Female,180,1987-09-09,2023-06-23,NA,NA,CPRD GOLD
50,3961,1280739,64,1998-01-01,1998-12-31,3506.4722792607804,1825.1962343615678,1405.6235047900077,2330.734844027178,FALSE,FALSE,6,influenza,inf,FALSE,years,FALSE,5,0,denominator_cohort_5,18 to 64,Female,180,1987-09-09,2023-06-23,NA,NA,CPRD GOLD
50,4825,1525978,90,1999-01-01,1999-12-31,4177.90006844627,2154.192262273768,1732.2249681768976,2647.8680192809675,FALSE,FALSE,6,influenza,inf,FALSE,years,FALSE,5,0,denominator_cohort_5,18 to 64,Female,180,1987-09-09,2023-06-23,NA,NA,CPRD GOLD
50,6266,1930654,205,2000-01-01,2000-12-31,5285.84257357974,3878.284249793075,3365.5259809034424,4447.079615056816,FALSE,FALSE,6,influenza,inf,FALSE,years,FALSE,5,0,denominator_cohort_5,18 to 64,Female,180,1987-09-09,2023-06-23,NA,NA,CPRD GOLD
50,7021,2250812,140,2001-01-01,2001-12-31,6162.387405886379,2271.8467824056384,1911.1192379880983,2680.8682985909804,FALSE,FALSE,6,influenza,inf,FALSE,years,FALSE,5,0,denominator_cohort_5,18 to 64,Female,180,1987-09-09,2023-06-23,NA,NA,CPRD GOLD
50,8266,2591126,197,2002-01-01,2002-12-31,7094.1163586584535,2776.9490947178947,2402.69022753546,3192.9803009398615,FALSE,FALSE,6,influenza,inf,FALSE,years,FALSE,5,0,denominator_cohort_5,18 to 64,Female,180,1987-09-09,2023-06-23,NA,NA,CPRD GOLD
50,9454,3008638,232,2003-01-01,2003-12-31,8237.20191649555,2816.490385350448,2465.7020562766347,3203.189126485517,FALSE,FALSE,6,influenza,inf,FALSE,years,FALSE,5,0,denominator_cohort_5,18 to 64,Female,180,1987-09-09,2023-06-23,NA,NA,CPRD GOLD
50,10643,3446698,293,2004-01-01,2004-12-31,9436.54483230664,3104.9500130269607,2759.5670318154016,3481.6056768948724,FALSE,FALSE,6,influenza,inf,FALSE,years,FALSE,5,0,denominator_cohort_5,18 to 64,Female,180,1987-09-09,2023-06-23,NA,NA,CPRD GOLD
50,10867,3644972,314,2005-01-01,2005-12-31,9979.38945927447,3146.48507587987,2808.047374415683,3514.475159688528,FALSE,FALSE,6,influenza,inf,FALSE,years,FALSE,5,0,denominator_cohort_5,18 to 64,Female,180,1987-09-09,2023-06-23,NA,NA,CPRD GOLD
50,10932,3668238,161,2006-01-01,2006-12-31,10043.088295687885,1603.0925474301287,1365.029417020009,1870.7343906381589,FALSE,FALSE,6,influenza,inf,FALSE,years,FALSE,5,0,denominator_cohort_5,18 to 64,Female,180,1987-09-09,2023-06-23,NA,NA,CPRD GOLD
50,11154,3708912,193,2007-01-01,2007-12-31,10154.447638603697,1900.64498699349,1641.9452904378202,2188.534671615243,FALSE,FALSE,6,influenza,inf,FALSE,years,FALSE,5,0,denominator_cohort_5,18 to 64,Female,180,1987-09-09,2023-06-23,NA,NA,CPRD GOLD
50,11170,3774509,220,2008-01-01,2008-12-31,10334.042436687201,2128.88616771082,1856.848017461099,2429.5646961956827,FALSE,FALSE,6,influenza,inf,FALSE,years,FALSE,5,0,denominator_cohort_5,18 to 64,Female,180,1987-09-09,2023-06-23,NA,NA,CPRD GOLD
50,11141,3739410,369,2009-01-01,2009-12-31,10237.94661190965,3604.2383691544924,3245.828965871466,3991.4126256242075,FALSE,FALSE,6,influenza,inf,FALSE,years,FALSE,5,0,denominator_cohort_5,18 to 64,Female,180,1987-09-09,2023-06-23,NA,NA,CPRD GOLD
50,10890,3651524,241,2010-01-01,2010-12-31,9997.327857631759,2410.644158439052,2115.876537030548,2734.98793065548,FALSE,FALSE,6,influenza,inf,FALSE,years,FALSE,5,0,denominator_cohort_5,18 to 64,Female,180,1987-09-09,2023-06-23,NA,NA,CPRD GOLD
50,10615,3488916,468,2011-01-01,2011-12-31,9552.131416837783,4899.430080861792,4465.542090783076,5364.089202484817,FALSE,FALSE,6,influenza,inf,FALSE,years,FALSE,5,0,denominator_cohort_5,18 to 64,Female,180,1987-09-09,2023-06-23,NA,NA,CPRD GOLD
50,10109,3393471,374,2012-01-01,2012-12-31,9290.817248459958,4025.480105767811,3627.79666540552,4454.857136158437,FALSE,FALSE,6,influenza,inf,FALSE,years,FALSE,5,0,denominator_cohort_5,18 to 64,Female,180,1987-09-09,2023-06-23,NA,NA,CPRD GOLD
50,9674,3156226,345,2013-01-01,2013-12-31,8641.275838466803,3992.466002117719,3582.242930394094,4436.7887480366735,FALSE,FALSE,6,influenza,inf,FALSE,years,FALSE,5,0,denominator_cohort_5,18 to 64,Female,180,1987-09-09,2023-06-23,NA,NA,CPRD GOLD
50,9044,2889459,294,2014-01-01,2014-12-31,7910.907597535935,3716.3877390196576,3303.673545000673,4166.404416667312,FALSE,FALSE,6,influenza,inf,FALSE,years,FALSE,5,0,denominator_cohort_5,18 to 64,Female,180,1987-09-09,2023-06-23,NA,NA,CPRD GOLD
50,8040,2554847,263,2015-01-01,2015-12-31,6994.789869952087,3759.9413976649093,3319.216432317146,4242.900359281158,FALSE,FALSE,6,influenza,inf,FALSE,years,FALSE,5,0,denominator_cohort_5,18 to 64,Female,180,1987-09-09,2023-06-23,NA,NA,CPRD GOLD
50,6704,2165901,234,2016-01-01,2016-12-31,5929.913757700206,3946.094489083296,3456.6507692275773,4485.416559883107,FALSE,FALSE,6,influenza,inf,FALSE,years,FALSE,5,0,denominator_cohort_5,18 to 64,Female,180,1987-09-09,2023-06-23,NA,NA,CPRD GOLD
50,5974,1930134,204,2017-01-01,2017-12-31,5284.418891170431,3860.405546972386,3348.8064635519754,4428.059925386764,FALSE,FALSE,6,influenza,inf,FALSE,years,FALSE,5,0,denominator_cohort_5,18 to 64,Female,180,1987-09-09,2023-06-23,NA,NA,CPRD GOLD
50,5505,1815502,199,2018-01-01,2018-12-31,4970.573579739904,4003.5621001794552,3466.607840091529,4600.12787890361,FALSE,FALSE,6,influenza,inf,FALSE,years,FALSE,5,0,denominator_cohort_5,18 to 64,Female,180,1987-09-09,2023-06-23,NA,NA,CPRD GOLD
50,5236,1717277,48,2019-01-01,2019-12-31,4701.648186173854,1020.9185821506956,752.7447699629852,1353.5899255345514,FALSE,FALSE,6,influenza,inf,FALSE,years,FALSE,5,0,denominator_cohort_5,18 to 64,Female,180,1987-09-09,2023-06-23,NA,NA,CPRD GOLD
